instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,daily_rentals,year,month,hr,hourly_rentals
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,6,89.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,7,271.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,8,440.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,9,184.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,10,128.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,11,148.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,12,196.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,13,192.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,14,154.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,15,147.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,16,269.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,17,533.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,18,520.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,19,361.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,20,258.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,21,180.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,22,165.0
125,2011-05-05,Summer,0,5,0,4,Working Day,Clear,0.459167,0.441917,0.444167,0.295392,614,3819,4433,2011,5,23,115.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,0,56.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,1,32.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,2,16.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,3,9.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,4,1.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,5,16.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,6,82.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,7,222.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,8,450.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,9,188.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,10,127.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,11,165.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,12,246.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,13,253.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,14,213.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,15,260.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,16,344.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,17,553.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,18,470.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,19,292.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,20,190.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,21,152.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,22,151.0
126,2011-05-06,Summer,0,5,0,5,Working Day,Clear,0.479167,0.474117,0.59,0.228246,894,3714,4608,2011,5,23,120.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,0,86.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,1,58.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,2,52.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,3,18.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,4,5.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,5,7.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,6,13.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,7,40.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,8,115.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,9,218.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,10,298.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,11,347.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,12,373.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,13,436.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,14,378.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,15,378.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,16,342.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,17,354.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,18,289.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,19,267.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,20,219.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,21,182.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,22,120.0
127,2011-05-07,Summer,0,5,0,6,Weekend,Clear,0.52,0.512621,0.54125,0.16045,1612,3102,4714,2011,5,23,119.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,0,100.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,1,64.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,2,59.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,3,31.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,4,10.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,5,5.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,6,6.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,7,23.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,8,86.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,9,160.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,10,244.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,11,340.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,12,382.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,13,390.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,14,366.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,15,358.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,16,385.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,17,351.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,18,268.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,19,239.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,20,174.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,21,127.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,22,115.0
128,2011-05-08,Summer,0,5,0,0,Weekend,Clear,0.528333,0.518933,0.631667,0.0746375,1401,2932,4333,2011,5,23,50.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,0,53.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,1,33.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,2,8.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,3,7.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,4,4.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,5,23.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,6,89.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,7,237.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,8,374.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,9,178.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,10,119.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,11,125.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,12,195.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,13,174.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,14,162.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,15,199.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,16,304.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,17,598.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,18,524.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,19,384.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,20,239.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,21,156.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,22,116.0
129,2011-05-09,Summer,0,5,0,1,Working Day,Clear,0.5325,0.525246,0.58875,0.176,664,3698,4362,2011,5,23,61.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,0,18.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,1,15.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,2,5.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,3,4.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,4,2.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,5,29.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,6,112.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,7,314.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,8,425.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,9,205.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,10,127.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,11,125.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,12,217.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,13,202.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,14,176.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,15,180.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,16,327.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,17,611.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,18,550.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,19,434.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,20,291.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,21,203.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,22,150.0
130,2011-05-10,Summer,0,5,0,2,Working Day,Clear,0.5325,0.522721,0.489167,0.115671,694,4109,4803,2011,5,23,81.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,0,38.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,1,20.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,2,10.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,3,3.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,4,2.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,5,20.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,6,99.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,7,318.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,8,442.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,9,203.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,10,154.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,11,141.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,12,226.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,13,193.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,14,177.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,15,179.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,16,289.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,17,259.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,18,274.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,19,401.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,20,273.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,21,234.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,22,146.0
131,2011-05-11,Summer,0,5,0,3,Working Day,Clear,0.5425,0.5284,0.632917,0.120642,550,3632,4182,2011,5,23,81.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,0,44.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,1,17.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,2,15.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,3,5.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,4,6.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,5,29.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,6,112.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,7,297.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,8,421.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,9,212.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,10,147.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,11,179.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,12,207.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,13,218.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,14,191.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,15,217.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,16,288.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,17,594.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,18,527.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,19,364.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,20,276.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,21,223.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,22,172.0
132,2011-05-12,Summer,0,5,0,4,Working Day,Clear,0.535,0.523363,0.7475,0.189667,695,4169,4864,2011,5,23,103.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,0,52.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,1,20.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,2,11.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,3,4.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,4,5.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,5,25.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,6,82.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,7,157.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,8,387.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,9,233.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,10,130.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,11,146.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,12,223.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,13,226.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,14,190.0
133,2011-05-13,Summer,0,5,0,5,Working Day,Mist,0.5125,0.4943,0.863333,0.179725,692,3413,4105,2011,5,15,198.0
